year,month,owner_org,owner_org_title_x,reference_number,procurement_id,vendor_name,vendor_postal_code,buyer_name,contract_date,economic_object_code,description_en,description_fr,contract_period_start,delivery_date,contract_value,original_value,amendment_value,comments_en,comments_fr,additional_comments_en,additional_comments_fr,agreement_type_code,trade_agreement,land_claims,commodity_type,commodity_code,country_of_vendor,solicitation_procedure,limited_tendering_reason,trade_agreement_exceptions,aboriginal_business,aboriginal_business_incidental,intellectual_property,potential_commercial_exploitation,former_public_servant,contracting_entity,standing_offer_number,instrument_type,ministers_office,number_of_bids,article_6_exceptions,award_criteria,socioeconomic_indicator,reporting_period,record_created,record_modified,user_modified,owner_org_title_y,_merge,source
2023.0,9.0,feddevontario,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario,RAS1767845,C-2018-2019-Q3-00012,NORTHERN MICRO INC.,,,2018-12-18,1283,Computer Equipment - Desktop/Personal/Portable,Équipement informatique - Bureau/OP/ord. Portable,2018-12-18,2019-01-31,122719.7,122719.7,0.0,,,This contract was issued by Shared Services Canada,,,,,G,7035,CA,TC,,0,,N,C,,N,,SSCSOSA,E60EJ11000C/001/EJ,,,,,,C,,,*,,both,both
2023.0,9.0,feddevontario,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario,5028690,C-2017-2018-Q4-00009,AILEEN C MURRAY,,,2018-01-29,341,Communications Research Services,Services de recherche en communications,2018-01-29,2018-06-30,56274.0,56274.0,0.0,,,,,,,,S,T000,CA,TC,,0,,N,A65,N,N,,,C,,,,,,2017-2018-Q4,,,*,,both,both
2024.0,2.0,feddevontario,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario,C-2018-2019-Q1-00011,8506891,ERNST & YOUNG LLP,,,2018-06-25,401,Accounting and audit services,Services de comptabilité et de vérification acheté,2018-06-25,2019-03-31,99666.0,99666.0,0.0,,,Task Authorization - Internal Audit Services,Autorisation des tâches - Services d’audit interne,N,,,S,L099,CA,OB,,0,,N,A65,N,N,,,C,,,,,,2018-2019-Q1,,,*,,both,both
2024.0,2.0,feddevontario,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario,3032708,C-2018-2019-Q3-00002,TOTEM OFFISOURCE INC.,,,2018-11-19,1231,"Office furniture and furnishings, incl parts",Mobilier et ameublement du bureau incl des pièces,2018-11-19,2019-01-18,12961.81,12961.81,0.0,,,Office Furniture for Ottawa Office - Standing Offer,,,,,G,7110,CA,TC,,0,,Y,C,,N,,PWSOSA,E60PQ-140003/011/PQ,,,,,,C,,,*,,both,both
2024.0,2.0,feddevontario,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario,3032723,C-2018-2019-Q3-00003,BRC BUSINESS ENTERPRISES LTD.,,,2018-12-03,1231,"Office furniture and furnishings, incl parts",Mobilier et ameublement du bureau incl des pièces,2018-12-03,2019-01-23,14079.65,14079.65,0.0,,,,,,,,G,7110,CA,TC,,0,,N,C,,N,,,E60PQ-140003/022/PQ,,,,,,C,,,*,,both,both
2024.0,2.0,feddevontario,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario,3517180,C-2018-2019-Q3-00004,INFO-TECH RESEARCH GROUP,,,2018-12-01,362,Data & Database Access Services,Accès à des données et bases de données,2018-12-01,2019-11-30,39211.0,39211.0,0.0,,,,,,,,S,D317,CA,TC,,0,,N,C,,N,,,E60ZM-180001/001/ZM,,,,,,C,,,*,,both,both
2024.0,2.0,feddevontario,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario,3517191,C-2018-2019-Q3-00005,R&R INTERNATIONAL TRANSLATION,,,2018-12-01,494,Translation services,Services de Traduction,2018-12-01,2019-03-31,73732.5,73732.5,0.0,,,,,,,,S,R109,CA,TC,,0,,N,C,,N,,PWSOSA,E6TOR-18RM04/001/KIN,,,,,,C,,,*,,both,both
2024.0,2.0,feddevontario,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario,3517204,C-2018-2019-Q3-00006,ROYAL MOVING & STORAGE (OTTAWA) INC,,,2018-12-04,859,Other business services not elsewhere specified,Autres serv. commerciaux qui ne sont pas précisés,2018-12-04,2019-03-31,13560.0,13560.0,0.0,,,SA Callup for Moving and Storage - Ottawa,,,,,S,K100,CA,TC,,0,,N,C,,N,,PWSOSA,E60LM-160030/003/LM,,,,,,C,,,*,,both,both
2024.0,2.0,feddevontario,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario,9600113,C-2018-2019-Q3-00010,NORTHERN MICRO INC.,,,2018-10-04,1283,Computer Equipment - Desktop/Personal/Portable,Équipement informatique - Bureau/OP/ord. Portable,2018-10-04,2018-12-31,46978.17,46978.17,0.0,,,This contract was issued by Shared Services Canada,,,,,G,7035,CA,TC,,0,,N,C,,N,,SSCSOSA,E60EJ-11000C/017/EJ,,,,,,C,,,*,,both,both
2024.0,2.0,feddevontario,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario,RAS1767845,C-2018-2019-Q3-00012,NORTHERN MICRO INC.,,,2018-12-18,1283,Computer Equipment - Desktop/Personal/Portable,Équipement informatique - Bureau/OP/ord. Portable,2018-12-18,2019-01-31,122719.7,122719.7,0.0,,,This contract was issued by Shared Services Canada,,,,,G,7035,CA,TC,,0,,N,C,,N,,SSCSOSA,E60EJ11000C/001/EJ,,,,,,C,,,*,,both,both
2024.0,2.0,feddevontario,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario,5028690,C-2017-2018-Q4-00009,AILEEN C MURRAY,,,2018-01-29,341,Communications Research Services,Services de recherche en communications,2018-01-29,2018-06-30,56274.0,56274.0,0.0,,,,,,,,S,T000,CA,TC,,0,,N,A65,N,N,,,C,,,,,,2017-2018-Q4,,,*,,both,both
2024.0,4.0,feddevontario,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario,C-2018-2019-Q1-00011,8506891,ERNST & YOUNG LLP,,,2018-06-25,401,Accounting and audit services,Services de comptabilité et de vérification acheté,2018-06-25,2019-03-31,99666.0,99666.0,0.0,,,Task Authorization - Internal Audit Services,Autorisation des tâches - Services d’audit interne,N,,,S,L099,CA,OB,,0,,N,A65,N,N,,,C,,,,,,2018-2019-Q1,,,*,,both,both
2024.0,4.0,feddevontario,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario,3032708,C-2018-2019-Q3-00002,TOTEM OFFISOURCE INC.,,,2018-11-19,1231,"Office furniture and furnishings, incl parts",Mobilier et ameublement du bureau incl des pièces,2018-11-19,2019-01-18,12961.81,12961.81,0.0,,,Office Furniture for Ottawa Office - Standing Offer,,,,,G,7110,CA,TC,,0,,Y,C,,N,,PWSOSA,E60PQ-140003/011/PQ,,,,,,C,,,*,,both,both
2024.0,4.0,feddevontario,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario,3032723,C-2018-2019-Q3-00003,BRC BUSINESS ENTERPRISES LTD.,,,2018-12-03,1231,"Office furniture and furnishings, incl parts",Mobilier et ameublement du bureau incl des pièces,2018-12-03,2019-01-23,14079.65,14079.65,0.0,,,,,,,,G,7110,CA,TC,,0,,N,C,,N,,,E60PQ-140003/022/PQ,,,,,,C,,,*,,both,both
2024.0,4.0,feddevontario,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario,3517180,C-2018-2019-Q3-00004,INFO-TECH RESEARCH GROUP,,,2018-12-01,362,Data & Database Access Services,Accès à des données et bases de données,2018-12-01,2019-11-30,39211.0,39211.0,0.0,,,,,,,,S,D317,CA,TC,,0,,N,C,,N,,,E60ZM-180001/001/ZM,,,,,,C,,,*,,both,both
2024.0,4.0,feddevontario,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario,3517191,C-2018-2019-Q3-00005,R&R INTERNATIONAL TRANSLATION,,,2018-12-01,494,Translation services,Services de Traduction,2018-12-01,2019-03-31,73732.5,73732.5,0.0,,,,,,,,S,R109,CA,TC,,0,,N,C,,N,,PWSOSA,E6TOR-18RM04/001/KIN,,,,,,C,,,*,,both,both
2024.0,4.0,feddevontario,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario,3517204,C-2018-2019-Q3-00006,ROYAL MOVING & STORAGE (OTTAWA) INC,,,2018-12-04,859,Other business services not elsewhere specified,Autres serv. commerciaux qui ne sont pas précisés,2018-12-04,2019-03-31,13560.0,13560.0,0.0,,,SA Callup for Moving and Storage - Ottawa,,,,,S,K100,CA,TC,,0,,N,C,,N,,PWSOSA,E60LM-160030/003/LM,,,,,,C,,,*,,both,both
2024.0,4.0,feddevontario,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario,9600113,C-2018-2019-Q3-00010,NORTHERN MICRO INC.,,,2018-10-04,1283,Computer Equipment - Desktop/Personal/Portable,Équipement informatique - Bureau/OP/ord. Portable,2018-10-04,2018-12-31,46978.17,46978.17,0.0,,,This contract was issued by Shared Services Canada,,,,,G,7035,CA,TC,,0,,N,C,,N,,SSCSOSA,E60EJ-11000C/017/EJ,,,,,,C,,,*,,both,both
2024.0,4.0,feddevontario,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario,RAS1767845,C-2018-2019-Q3-00012,NORTHERN MICRO INC.,,,2018-12-18,1283,Computer Equipment - Desktop/Personal/Portable,Équipement informatique - Bureau/OP/ord. Portable,2018-12-18,2019-01-31,122719.7,122719.7,0.0,,,This contract was issued by Shared Services Canada,,,,,G,7035,CA,TC,,0,,N,C,,N,,SSCSOSA,E60EJ11000C/001/EJ,,,,,,C,,,*,,both,both
2024.0,4.0,feddevontario,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario,5028690,C-2017-2018-Q4-00009,AILEEN C MURRAY,,,2018-01-29,341,Communications Research Services,Services de recherche en communications,2018-01-29,2018-06-30,56274.0,56274.0,0.0,,,,,,,,S,T000,CA,TC,,0,,N,A65,N,N,,,C,,,,,,2017-2018-Q4,,,*,,both,both
2024.0,5.0,feddevontario,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario,C-2018-2019-Q1-00011,8506891,ERNST & YOUNG LLP,,,2018-06-25,401,Accounting and audit services,Services de comptabilité et de vérification acheté,2018-06-25,2019-03-31,99666.0,99666.0,0.0,,,Task Authorization - Internal Audit Services,Autorisation des tâches - Services d’audit interne,N,,,S,L099,CA,OB,,0,,N,A65,N,N,,,C,,,,,,2018-2019-Q1,,,*,,both,both
2024.0,5.0,feddevontario,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario,3032708,C-2018-2019-Q3-00002,TOTEM OFFISOURCE INC.,,,2018-11-19,1231,"Office furniture and furnishings, incl parts",Mobilier et ameublement du bureau incl des pièces,2018-11-19,2019-01-18,12961.81,12961.81,0.0,,,Office Furniture for Ottawa Office - Standing Offer,,,,,G,7110,CA,TC,,0,,Y,C,,N,,PWSOSA,E60PQ-140003/011/PQ,,,,,,C,,,*,,both,both
2024.0,5.0,feddevontario,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario,3032723,C-2018-2019-Q3-00003,BRC BUSINESS ENTERPRISES LTD.,,,2018-12-03,1231,"Office furniture and furnishings, incl parts",Mobilier et ameublement du bureau incl des pièces,2018-12-03,2019-01-23,14079.65,14079.65,0.0,,,,,,,,G,7110,CA,TC,,0,,N,C,,N,,,E60PQ-140003/022/PQ,,,,,,C,,,*,,both,both
2024.0,5.0,feddevontario,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario,3517180,C-2018-2019-Q3-00004,INFO-TECH RESEARCH GROUP,,,2018-12-01,362,Data & Database Access Services,Accès à des données et bases de données,2018-12-01,2019-11-30,39211.0,39211.0,0.0,,,,,,,,S,D317,CA,TC,,0,,N,C,,N,,,E60ZM-180001/001/ZM,,,,,,C,,,*,,both,both
2024.0,5.0,feddevontario,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario,3517191,C-2018-2019-Q3-00005,R&R INTERNATIONAL TRANSLATION,,,2018-12-01,494,Translation services,Services de Traduction,2018-12-01,2019-03-31,73732.5,73732.5,0.0,,,,,,,,S,R109,CA,TC,,0,,N,C,,N,,PWSOSA,E6TOR-18RM04/001/KIN,,,,,,C,,,*,,both,both
2024.0,5.0,feddevontario,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario,3517204,C-2018-2019-Q3-00006,ROYAL MOVING & STORAGE (OTTAWA) INC,,,2018-12-04,859,Other business services not elsewhere specified,Autres serv. commerciaux qui ne sont pas précisés,2018-12-04,2019-03-31,13560.0,13560.0,0.0,,,SA Callup for Moving and Storage - Ottawa,,,,,S,K100,CA,TC,,0,,N,C,,N,,PWSOSA,E60LM-160030/003/LM,,,,,,C,,,*,,both,both
2024.0,5.0,feddevontario,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario,9600113,C-2018-2019-Q3-00010,NORTHERN MICRO INC.,,,2018-10-04,1283,Computer Equipment - Desktop/Personal/Portable,Équipement informatique - Bureau/OP/ord. Portable,2018-10-04,2018-12-31,46978.17,46978.17,0.0,,,This contract was issued by Shared Services Canada,,,,,G,7035,CA,TC,,0,,N,C,,N,,SSCSOSA,E60EJ-11000C/017/EJ,,,,,,C,,,*,,both,both
2024.0,5.0,feddevontario,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario,RAS1767845,C-2018-2019-Q3-00012,NORTHERN MICRO INC.,,,2018-12-18,1283,Computer Equipment - Desktop/Personal/Portable,Équipement informatique - Bureau/OP/ord. Portable,2018-12-18,2019-01-31,122719.7,122719.7,0.0,,,This contract was issued by Shared Services Canada,,,,,G,7035,CA,TC,,0,,N,C,,N,,SSCSOSA,E60EJ11000C/001/EJ,,,,,,C,,,*,,both,both
2024.0,5.0,feddevontario,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario,5028690,C-2017-2018-Q4-00009,AILEEN C MURRAY,,,2018-01-29,341,Communications Research Services,Services de recherche en communications,2018-01-29,2018-06-30,56274.0,56274.0,0.0,,,,,,,,S,T000,CA,TC,,0,,N,A65,N,N,,,C,,,,,,2017-2018-Q4,,,*,,both,both
2020.0,1.0,iaac-aeic,Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada,C-2015-2016-Q4-00001,3000609317,CANADIAN ENVIRONMENTAL NETWORK,,,2016-03-30,,R123 Program review and Development,R123 Examen et élaboration de programmes,2016-03-30,2016-05-31,28250.0,25000.0,0.0,Workshop to be held in support of the preparation for the Review of Environmental Assessment Processes.,Un atelier sera organisé pour appuyer la préparation à l’examen des processus d’évaluation environnementale,This contract was sole-sourced.,Le présent contrat était unique.,,,,S,,,TN,,,,N,,,N,0,,,,,,,,,,,*,,both,both
2020.0,1.0,iaac-aeic,Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada,C-2015-2016-Q4-00002,3000603846,FIRELIGHT GROUP,,,2016-02-24,,R019 - Other Professional Services,R019 – Autres services professionnels,2016-02-24,2016-03-16,27724.55,27724.55,0.0,Aboriginal traditional knowledge guidance advisory work,Travail consultatif en matière d’orientation pour les connaissances traditionnelles autochtones,This contract was competitively sourced.,Le présent contrat a été octroyé dans le cadre d'un concours.,,,,S,,,TC,,,,N,,,N,0,,,,,,,,,,,*,,both,both
2020.0,1.0,iaac-aeic,Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada,C-2015-2016-Q4-00003,3000609615,THORNLEY FALLIS,,,2016-02-18,,U006 - Vocational and Technical training,U006 – Formation professionnelle et technique,2016-02-18,2016-03-31,24295.0,24295.0,0.0,Media Spokesperson training,Formation des porte-parole auprès des médias,This contract was Sole Sourced.,Le présent contrat était unique.,,,,S,,,TN,,,,N,,,N,0,,,,,,,,,,,*,,both,both
2020.0,1.0,iaac-aeic,Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada,C-2015-2016-Q4-00004,3000603845,CANADA COUNCIL ART BANK,,,2016-02-16,,"WL9915 Works of Art, Lease for 2 years","WL9915 Œuvres d’art, bail de deux (2) ans",2016-02-16,2017-03-31,11932.8,11932.8,0.0,Rental fee of artwork,Frais de location d’œuvres d’art,This contract involves one or more amendments.,Le présent contrat comprend une ou plusieurs modifications.,,,,G,,,TN,,,,N,,,N,0,,,,,,,,,,,*,,both,both
2020.0,1.0,iaac-aeic,Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada,C-2015-2016-Q4-00005,3000601135,STANTEC CONSULTING LTD,,,2016-02-10,,R019 - Other Professional Services,R019 – Autres services professionnels,2016-02-10,2016-03-31,19908.34,19908.34,0.0,Risk management approaches to the Canadian Environmental Assessment Agency's Compliance Promotionand Enforcement Program.,Approches de gestion des risques pour le Programme de promotion de la conformité et d’application de la loi de l’Agence canadienne d’évaluation environnementale.,This contract was competitively sourced.,Le présent contrat a été octroyé dans le cadre d'un concours.,,,,S,,,TC,,,,N,,,N,0,,,,,,,,,,,*,,both,both
2020.0,1.0,iaac-aeic,Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada,C-2015-2016-Q4-00006,3000596448,ESRI CANADA LIMITED,,,2016-01-01,,W210 - Software Licences,W210 – Licences de logiciel,2016-01-01,2016-12-31,19848.45,19848.45,0.0,Esri maintenance renewal,Renouvellement de la maintenance d’Esri,Call-up against Standing Offer.,Commande subséquente à une offre à commandes.,,,,S,,,TN,,,,N,,,N,1,EN578-100808/069/EE,,,,,,,,,,*,,both,both
2020.0,1.0,iaac-aeic,Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada,C-2015-2016-Q3-00001,3000590594,ARCADIS SENES CANADA INC,,,2015-10-02,,0492 - Other Prof. Serv. - Research contracts (specify),0492 - Contrats de recherche (préciser),2015-10-02,2016-01-29,19829.0,21954.0,-2125.0,Malfunctions or Accidents Synthesis Report,Rapport de synthèse sur les défaillances ou les accidents,"Hire expertise on subject matter of malfunctions or accidents as per paragraph 19(1)(a) of the Canadian Environmental Assessment Act, 2012.",Embauchage d'experts sur les défaillances ou les accidents en vertu de l'alinéa 19(1)a) de la Loi canadienne sur l'évaluation environnementale (2012).,,,,S,R019F,CA,TC,,0,,N,A1,N,N,0,,A,,,,,,2015-2016-Q3,,,*,,both,both
2020.0,1.0,iaac-aeic,Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada,C-2015-2016-Q2-00002,3000584954,"CLARY OTTMAN CPA, CA",,,2015-07-06,,0491 - Other Prof. Serv. - Management consulting - OGD or programs,"0491 - es de conseillers en gestion, sauf autres ministères ou programmes",2015-07-06,2016-03-31,18984.0,15820.0,3164.0,Executive Advisory Services,Services consultatifs pour les cadres supérieurs,Recommended by the Office of the Comptroller General to conduct work in support of the development of the Internal Control Framework.,Le Bureau du contrôleur général recommandait de réaliser des travaux appuyant l'élaboration d'un cadre de contrôle interne.,,,,S,R019F,CA,TN,85,0,,N,C,N,N,0,,A,,,,,,2015-2016-Q3,,,*,,both,both
2020.0,1.0,iaac-aeic,Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada,C-2014-2015-Q4-00001,20140120CS,CSDC SYSTEMS INC.,,,2016-01-26,,JX7030 - ADP Software Maintenance - Other than Microcomputer,JX7030 – Maintenance de logiciels de traitement automatique des données – autres que les microordinateurs,2015-02-10,2016-03-27,26371.49,14064.79,12306.7,Maintenance and support: AccessPro Bundle,Maintenance et soutien : Forfaits AccessPro,This contract involves one or more amendments.,Le présent contrat comprend une ou plusieurs modifications.,,,,G,,,TN,,,,N,,,N,0,,,,,,,,,,,*,,both,both
2020.0,1.0,iaac-aeic,Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada,C-2014-2015-Q1-00001,3000580512,CLS LEXI-TECH LTD.,,,2016-06-02,,R109 Translation and Interpreting Services,R109 Services de traduction et d’interprétation,2014-06-02,2017-03-31,339000.0,113000.0,113000.0,"Renewal of translation contract acceptance of option 2 to March 31, 2017",Renouvellement du contrat de traduction : acception de l’option 2 du contrat se terminant le 31 mars 2017,This contract involves one or more amendments.,Le présent contrat comprend une ou plusieurs modifications.,,,,S,,,TC,,,,N,,,N,0,,,,,,,,,,,*,,both,both
2020.0,3.0,iaac-aeic,Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada,C-2015-2016-Q4-00001,3000609317,CANADIAN ENVIRONMENTAL NETWORK,,,2016-03-30,,R123 Program review and Development,R123 Examen et élaboration de programmes,2016-03-30,2016-05-31,28250.0,25000.0,0.0,Workshop to be held in support of the preparation for the Review of Environmental Assessment Processes.,Un atelier sera organisé pour appuyer la préparation à l’examen des processus d’évaluation environnementale,This contract was sole-sourced.,Le présent contrat était unique.,,,,S,,,TN,,,,N,,,N,0,,,,,,,,,,,*,,both,both
2020.0,3.0,iaac-aeic,Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada,C-2015-2016-Q4-00002,3000603846,FIRELIGHT GROUP,,,2016-02-24,,R019 - Other Professional Services,R019 – Autres services professionnels,2016-02-24,2016-03-16,27724.55,27724.55,0.0,Aboriginal traditional knowledge guidance advisory work,Travail consultatif en matière d’orientation pour les connaissances traditionnelles autochtones,This contract was competitively sourced.,Le présent contrat a été octroyé dans le cadre d'un concours.,,,,S,,,TC,,,,N,,,N,0,,,,,,,,,,,*,,both,both
2020.0,3.0,iaac-aeic,Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada,C-2015-2016-Q4-00003,3000609615,THORNLEY FALLIS,,,2016-02-18,,U006 - Vocational and Technical training,U006 – Formation professionnelle et technique,2016-02-18,2016-03-31,24295.0,24295.0,0.0,Media Spokesperson training,Formation des porte-parole auprès des médias,This contract was Sole Sourced.,Le présent contrat était unique.,,,,S,,,TN,,,,N,,,N,0,,,,,,,,,,,*,,both,both
2020.0,3.0,iaac-aeic,Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada,C-2015-2016-Q4-00004,3000603845,CANADA COUNCIL ART BANK,,,2016-02-16,,"WL9915 Works of Art, Lease for 2 years","WL9915 Œuvres d’art, bail de deux (2) ans",2016-02-16,2017-03-31,11932.8,11932.8,0.0,Rental fee of artwork,Frais de location d’œuvres d’art,This contract involves one or more amendments.,Le présent contrat comprend une ou plusieurs modifications.,,,,G,,,TN,,,,N,,,N,0,,,,,,,,,,,*,,both,both
2020.0,3.0,iaac-aeic,Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada,C-2015-2016-Q4-00005,3000601135,STANTEC CONSULTING LTD,,,2016-02-10,,R019 - Other Professional Services,R019 – Autres services professionnels,2016-02-10,2016-03-31,19908.34,19908.34,0.0,Risk management approaches to the Canadian Environmental Assessment Agency's Compliance Promotionand Enforcement Program.,Approches de gestion des risques pour le Programme de promotion de la conformité et d’application de la loi de l’Agence canadienne d’évaluation environnementale.,This contract was competitively sourced.,Le présent contrat a été octroyé dans le cadre d'un concours.,,,,S,,,TC,,,,N,,,N,0,,,,,,,,,,,*,,both,both
2020.0,3.0,iaac-aeic,Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada,C-2015-2016-Q4-00006,3000596448,ESRI CANADA LIMITED,,,2016-01-01,,W210 - Software Licences,W210 – Licences de logiciel,2016-01-01,2016-12-31,19848.45,19848.45,0.0,Esri maintenance renewal,Renouvellement de la maintenance d’Esri,Call-up against Standing Offer.,Commande subséquente à une offre à commandes.,,,,S,,,TN,,,,N,,,N,1,EN578-100808/069/EE,,,,,,,,,,*,,both,both
2020.0,3.0,iaac-aeic,Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada,C-2015-2016-Q3-00001,3000590594,ARCADIS SENES CANADA INC,,,2015-10-02,,0492 - Other Prof. Serv. - Research contracts (specify),0492 - Contrats de recherche (préciser),2015-10-02,2016-01-29,19829.0,21954.0,-2125.0,Malfunctions or Accidents Synthesis Report,Rapport de synthèse sur les défaillances ou les accidents,"Hire expertise on subject matter of malfunctions or accidents as per paragraph 19(1)(a) of the Canadian Environmental Assessment Act, 2012.",Embauchage d'experts sur les défaillances ou les accidents en vertu de l'alinéa 19(1)a) de la Loi canadienne sur l'évaluation environnementale (2012).,,,,S,R019F,CA,TC,,0,,N,A1,N,N,0,,A,,,,,,2015-2016-Q3,,,*,,both,both
2020.0,3.0,iaac-aeic,Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada,C-2015-2016-Q2-00002,3000584954,"CLARY OTTMAN CPA, CA",,,2015-07-06,,0491 - Other Prof. Serv. - Management consulting - OGD or programs,"0491 - es de conseillers en gestion, sauf autres ministères ou programmes",2015-07-06,2016-03-31,18984.0,15820.0,3164.0,Executive Advisory Services,Services consultatifs pour les cadres supérieurs,Recommended by the Office of the Comptroller General to conduct work in support of the development of the Internal Control Framework.,Le Bureau du contrôleur général recommandait de réaliser des travaux appuyant l'élaboration d'un cadre de contrôle interne.,,,,S,R019F,CA,TN,85,0,,N,C,N,N,0,,A,,,,,,2015-2016-Q3,,,*,,both,both
2020.0,3.0,iaac-aeic,Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada,C-2014-2015-Q4-00001,20140120CS,CSDC SYSTEMS INC.,,,2016-01-26,,JX7030 - ADP Software Maintenance - Other than Microcomputer,JX7030 – Maintenance de logiciels de traitement automatique des données – autres que les microordinateurs,2015-02-10,2016-03-27,26371.49,14064.79,12306.7,Maintenance and support: AccessPro Bundle,Maintenance et soutien : Forfaits AccessPro,This contract involves one or more amendments.,Le présent contrat comprend une ou plusieurs modifications.,,,,G,,,TN,,,,N,,,N,0,,,,,,,,,,,*,,both,both
2020.0,3.0,iaac-aeic,Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada,C-2014-2015-Q1-00001,3000580512,CLS LEXI-TECH LTD.,,,2016-06-02,,R109 Translation and Interpreting Services,R109 Services de traduction et d’interprétation,2014-06-02,2017-03-31,339000.0,113000.0,113000.0,"Renewal of translation contract acceptance of option 2 to March 31, 2017",Renouvellement du contrat de traduction : acception de l’option 2 du contrat se terminant le 31 mars 2017,This contract involves one or more amendments.,Le présent contrat comprend une ou plusieurs modifications.,,,,S,,,TC,,,,N,,,N,0,,,,,,,,,,,*,,both,both
2023.0,4.0,iaac-aeic,Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada,C-2015-2016-Q4-00001,3000609317,CANADIAN ENVIRONMENTAL NETWORK,,,2016-03-30,,R123 Program review and Development,R123 Examen et élaboration de programmes,2016-03-30,2016-05-31,28250.0,25000.0,0.0,Workshop to be held in support of the preparation for the Review of Environmental Assessment Processes.,Un atelier sera organisé pour appuyer la préparation à l’examen des processus d’évaluation environnementale,This contract was sole-sourced.,Le présent contrat était unique.,,,,S,,,TN,,,,N,,,N,0,,,,,,,,,,,*,,both,both
2023.0,4.0,iaac-aeic,Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada,C-2015-2016-Q4-00002,3000603846,FIRELIGHT GROUP,,,2016-02-24,,R019 - Other Professional Services,R019 – Autres services professionnels,2016-02-24,2016-03-16,27724.55,27724.55,0.0,Aboriginal traditional knowledge guidance advisory work,Travail consultatif en matière d’orientation pour les connaissances traditionnelles autochtones,This contract was competitively sourced.,Le présent contrat a été octroyé dans le cadre d'un concours.,,,,S,,,TC,,,,N,,,N,0,,,,,,,,,,,*,,both,both
